spatial id,temporal id,Target (normal),Normal target,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
1,477,1.0,1.0,1,1,1,1,1
2,477,1.0,1.0,1,1,0,1,0
5,477,0.0,0.0,1,1,1,0,1
6,477,1.0,1.0,1,1,1,1,1
1,478,1.0,1.0,1,1,1,1,0
2,478,1.0,1.0,1,0,1,0,0
5,478,1.0,1.0,1,1,0,1,1
6,478,1.0,1.0,1,1,1,1,1
1,479,1.0,1.0,1,1,1,0,1
2,479,0.0,0.0,0,1,0,0,1
5,479,0.0,0.0,1,0,1,1,0
6,479,0.0,0.0,1,1,1,1,1
1,480,1.0,1.0,1,1,0,1,1
2,480,1.0,1.0,1,0,0,1,1
5,480,0.0,0.0,0,1,1,0,1
6,480,1.0,1.0,1,1,1,1,1
1,481,1.0,1.0,1,0,1,1,1
2,481,0.0,0.0,0,0,1,1,0
5,481,1.0,1.0,1,1,0,1,0
6,481,0.0,0.0,1,1,1,1,0
1,482,0.0,0.0,0,1,1,1,1
2,482,1.0,1.0,0,1,1,0,1
5,482,1.0,1.0,1,0,1,0,0
6,482,1.0,1.0,1,1,1,0,1
1,483,0.0,0.0,1,1,1,1,1
2,483,1.0,1.0,1,1,0,1,0
5,483,1.0,1.0,0,1,0,0,1
6,483,0.0,0.0,1,1,0,1,0
1,484,1.0,1.0,1,1,1,1,0
2,484,1.0,1.0,1,0,1,0,1
5,484,0.0,0.0,1,0,0,1,1
6,484,0.0,0.0,1,0,1,0,1
1,485,0.0,0.0,1,1,1,0,0
2,485,1.0,1.0,0,1,0,1,1
5,485,1.0,1.0,0,0,1,1,1
6,485,1.0,1.0,0,1,0,1,0
1,486,0.0,0.0,1,1,0,0,1
2,486,1.0,1.0,1,0,1,1,1
5,486,1.0,1.0,0,1,1,1,0
6,486,1.0,1.0,1,0,1,0,0
1,487,1.0,1.0,1,0,0,1,0
2,487,0.0,0.0,0,1,1,1,1
5,487,1.0,1.0,1,1,1,0,1
6,487,1.0,1.0,0,1,0,0,1
1,488,1.0,1.0,0,0,1,0,0
2,488,1.0,1.0,1,1,1,1,1
5,488,0.0,0.0,1,1,0,1,1
6,488,0.0,0.0,1,0,0,1,1
1,489,1.0,1.0,0,1,0,0,1
2,489,1.0,1.0,1,1,1,1,0
5,489,0.0,0.0,1,0,1,1,1
6,489,1.0,1.0,0,0,1,1,1
1,490,1.0,1.0,1,0,0,1,1
2,490,0.0,0.0,1,1,1,0,1
5,490,0.0,0.0,0,1,1,1,0
6,490,1.0,1.0,0,1,1,1,0
1,491,1.0,1.0,0,0,1,1,1
2,491,1.0,1.0,1,1,0,1,1
5,491,0.0,0.0,1,1,1,0,0
6,491,1.0,1.0,1,1,1,0,1
1,492,1.0,1.0,0,1,1,1,1
2,492,1.0,1.0,1,0,1,1,0
5,492,0.0,0.0,1,1,0,0,0
6,492,1.0,1.0,1,1,0,1,1
1,493,1.0,1.0,1,1,1,1,1
2,493,1.0,1.0,0,1,1,0,1
5,493,0.0,0.0,1,0,0,0,0
6,493,1.0,1.0,1,0,1,1,1
1,494,1.0,1.0,1,1,1,1,1
2,494,1.0,1.0,1,1,0,1,1
5,494,1.0,1.0,0,0,0,0,0
6,494,1.0,1.0,0,1,1,1,1
1,495,0.0,0.0,1,1,1,1,1
2,495,0.0,0.0,1,0,1,1,1
5,495,1.0,1.0,0,0,0,0,0
6,495,1.0,1.0,1,1,1,1,1
1,496,0.0,0.0,1,1,1,1,1
2,496,1.0,1.0,0,1,1,1,1
5,496,0.0,0.0,0,0,0,0,1
6,496,1.0,1.0,1,1,1,1,1
1,497,0.0,0.0,1,1,1,1,0
2,497,1.0,1.0,1,1,1,1,0
5,497,0.0,0.0,0,0,0,1,1
6,497,1.0,1.0,1,1,1,1,1
1,498,0.0,0.0,1,1,1,0,0
2,498,1.0,1.0,1,1,1,0,1
5,498,1.0,1.0,0,0,1,1,0
6,498,1.0,1.0,1,1,1,1,1
1,499,1.0,1.0,1,1,0,0,0
2,499,1.0,1.0,1,1,0,1,1
5,499,1.0,1.0,0,1,1,0,0
6,499,1.0,1.0,1,1,1,1,1
1,500,1.0,1.0,1,0,0,0,0
2,500,1.0,1.0,1,0,1,1,1
5,500,1.0,1.0,1,1,0,0,1
6,500,1.0,1.0,1,1,1,1,1
1,501,1.0,1.0,0,0,0,0,1
2,501,1.0,1.0,0,1,1,1,1
5,501,1.0,1.0,1,0,0,1,1
6,501,1.0,1.0,1,1,1,1,1
1,502,1.0,1.0,0,0,0,1,1
2,502,1.0,1.0,1,1,1,1,1
5,502,1.0,1.0,0,0,1,1,1
6,502,1.0,1.0,1,1,1,1,1
1,503,1.0,1.0,0,0,1,1,1
2,503,1.0,1.0,1,1,1,1,1
5,503,1.0,1.0,0,1,1,1,1
6,503,1.0,1.0,1,1,1,1,1
1,504,0.0,0.0,0,1,1,1,1
2,504,1.0,1.0,1,1,1,1,1
5,504,1.0,1.0,1,1,1,1,1
6,504,1.0,1.0,1,1,1,1,1
1,505,1.0,1.0,1,1,1,1,1
2,505,1.0,1.0,1,1,1,1,1
5,505,1.0,1.0,1,1,1,1,1
6,505,1.0,1.0,1,1,1,1,1
1,506,1.0,1.0,1,1,1,1,0
2,506,0.0,0.0,1,1,1,1,1
5,506,1.0,1.0,1,1,1,1,1
6,506,1.0,1.0,1,1,1,1,1
1,507,1.0,1.0,1,1,1,0,1
2,507,1.0,1.0,1,1,1,1,1
5,507,1.0,1.0,1,1,1,1,1
6,507,1.0,1.0,1,1,1,1,1
1,508,1.0,1.0,1,1,0,1,1
2,508,1.0,1.0,1,1,1,1,0
5,508,0.0,0.0,1,1,1,1,1
6,508,1.0,1.0,1,1,1,1,1
1,509,1.0,1.0,1,0,1,1,1
2,509,1.0,1.0,1,1,1,0,1
5,509,1.0,1.0,1,1,1,1,1
6,509,1.0,1.0,1,1,1,1,1
1,510,1.0,1.0,0,1,1,1,1
2,510,1.0,1.0,1,1,0,1,1
5,510,0.0,0.0,1,1,1,1,0
6,510,1.0,1.0,1,1,1,1,1
1,511,1.0,1.0,1,1,1,1,1
2,511,1.0,1.0,1,0,1,1,1
5,511,1.0,1.0,1,1,1,0,1
6,511,1.0,1.0,1,1,1,1,1
1,512,1.0,1.0,1,1,1,1,1
2,512,1.0,1.0,0,1,1,1,1
5,512,1.0,1.0,1,1,0,1,0
6,512,1.0,1.0,1,1,1,1,1
1,513,1.0,1.0,1,1,1,1,1
2,513,1.0,1.0,1,1,1,1,1
5,513,1.0,1.0,1,0,1,0,1
6,513,1.0,1.0,1,1,1,1,1
1,514,1.0,1.0,1,1,1,1,1
2,514,1.0,1.0,1,1,1,1,1
5,514,1.0,1.0,0,1,0,1,1
6,514,1.0,1.0,1,1,1,1,1
1,515,1.0,1.0,1,1,1,1,1
2,515,1.0,1.0,1,1,1,1,1
5,515,1.0,1.0,1,0,1,1,1
6,515,1.0,1.0,1,1,1,1,1
1,516,1.0,1.0,1,1,1,1,1
2,516,1.0,1.0,1,1,1,1,1
5,516,1.0,1.0,0,1,1,1,1
6,516,1.0,1.0,1,1,1,1,1
1,517,1.0,1.0,1,1,1,1,1
2,517,1.0,1.0,1,1,1,1,1
5,517,1.0,1.0,1,1,1,1,1
6,517,1.0,1.0,1,1,1,1,1
1,518,1.0,1.0,1,1,1,1,1
2,518,1.0,1.0,1,1,1,1,1
5,518,0.0,0.0,1,1,1,1,1
6,518,1.0,1.0,1,1,1,1,1
1,519,1.0,1.0,1,1,1,1,1
2,519,0.0,0.0,1,1,1,1,1
5,519,1.0,1.0,1,1,1,1,1
6,519,1.0,1.0,1,1,1,1,1
1,520,1.0,1.0,1,1,1,1,1
2,520,1.0,1.0,1,1,1,1,1
5,520,1.0,1.0,1,1,1,1,0
6,520,1.0,1.0,1,1,1,1,1
1,521,1.0,1.0,1,1,1,1,1
2,521,1.0,1.0,1,1,1,1,0
5,521,1.0,1.0,1,1,1,0,1
6,521,1.0,1.0,1,1,1,1,1
1,522,1.0,1.0,1,1,1,1,1
2,522,1.0,1.0,1,1,1,0,1
5,522,1.0,1.0,1,1,0,1,1
6,522,1.0,1.0,1,1,1,1,1
1,523,1.0,1.0,1,1,1,1,1
2,523,1.0,1.0,1,1,0,1,1
5,523,1.0,1.0,1,0,1,1,1
6,523,1.0,1.0,1,1,1,1,1
1,524,1.0,1.0,1,1,1,1,1
2,524,1.0,1.0,1,0,1,1,1
5,524,1.0,1.0,0,1,1,1,1
6,524,1.0,1.0,1,1,1,1,1
1,525,1.0,1.0,1,1,1,1,1
2,525,0.0,0.0,0,1,1,1,1
5,525,1.0,1.0,1,1,1,1,1
6,525,1.0,1.0,1,1,1,1,1
1,526,1.0,1.0,1,1,1,1,1
2,526,1.0,1.0,1,1,1,1,1
5,526,1.0,1.0,1,1,1,1,1
6,526,1.0,1.0,1,1,1,1,1
1,527,1.0,1.0,1,1,1,1,1
2,527,0.0,0.0,1,1,1,1,0
5,527,1.0,1.0,1,1,1,1,1
6,527,1.0,1.0,1,1,1,1,1
1,528,0.0,0.0,1,1,1,1,1
2,528,1.0,1.0,1,1,1,0,1
5,528,0.0,0.0,1,1,1,1,1
6,528,1.0,1.0,1,1,1,1,1
1,529,0.0,0.0,1,1,1,1,1
2,529,1.0,1.0,1,1,0,1,0
5,529,0.0,0.0,1,1,1,1,1
6,529,1.0,1.0,1,1,1,1,1
1,530,1.0,1.0,1,1,1,1,0
2,530,1.0,1.0,1,0,1,0,1
5,530,0.0,0.0,1,1,1,1,0
6,530,1.0,1.0,1,1,1,1,1
1,531,0.0,0.0,1,1,1,0,0
2,531,1.0,1.0,0,1,0,1,1
5,531,1.0,1.0,1,1,1,0,0
6,531,1.0,1.0,1,1,1,1,1
1,532,1.0,1.0,1,1,0,0,1
2,532,1.0,1.0,1,0,1,1,1
5,532,0.0,0.0,1,1,0,0,0
6,532,1.0,1.0,1,1,1,1,1
1,533,1.0,1.0,1,0,0,1,0
2,533,1.0,1.0,0,1,1,1,1
5,533,1.0,1.0,1,0,0,0,1
6,533,1.0,1.0,1,1,1,1,1
1,534,1.0,1.0,0,0,1,0,1
2,534,0.0,0.0,1,1,1,1,1
5,534,1.0,1.0,0,0,0,1,0
6,534,1.0,1.0,1,1,1,1,1
1,535,1.0,1.0,0,1,0,1,1
2,535,1.0,1.0,1,1,1,1,1
5,535,1.0,1.0,0,0,1,0,1
6,535,1.0,1.0,1,1,1,1,1
1,536,1.0,1.0,1,0,1,1,1
2,536,1.0,1.0,1,1,1,1,0
5,536,1.0,1.0,0,1,0,1,1
6,536,0.0,0.0,1,1,1,1,1
1,537,1.0,1.0,0,1,1,1,1
2,537,1.0,1.0,1,1,1,0,1
5,537,1.0,1.0,1,0,1,1,1
6,537,1.0,1.0,1,1,1,1,1
1,538,0.0,0.0,1,1,1,1,1
2,538,1.0,1.0,1,1,0,1,1
5,538,1.0,1.0,0,1,1,1,1
6,538,1.0,1.0,1,1,1,1,0
1,539,1.0,1.0,1,1,1,1,1
2,539,1.0,1.0,1,0,1,1,1
5,539,1.0,1.0,1,1,1,1,1
6,539,1.0,1.0,1,1,1,0,1
1,540,1.0,1.0,1,1,1,1,0
2,540,0.0,0.0,0,1,1,1,1
5,540,1.0,1.0,1,1,1,1,1
6,540,1.0,1.0,1,1,0,1,1
1,541,1.0,1.0,1,1,1,0,1
2,541,1.0,1.0,1,1,1,1,1
5,541,1.0,1.0,1,1,1,1,1
6,541,1.0,1.0,1,0,1,1,1
1,542,1.0,1.0,1,1,0,1,1
2,542,1.0,1.0,1,1,1,1,0
5,542,0.0,0.0,1,1,1,1,1
6,542,1.0,1.0,0,1,1,1,1
1,543,1.0,1.0,1,0,1,1,1
2,543,1.0,1.0,1,1,1,0,1
5,543,0.0,0.0,1,1,1,1,1
6,543,1.0,1.0,1,1,1,1,1
1,544,1.0,1.0,0,1,1,1,1
2,544,1.0,1.0,1,1,0,1,1
5,544,0.0,0.0,1,1,1,1,0
6,544,1.0,1.0,1,1,1,1,1
1,545,1.0,1.0,1,1,1,1,1
2,545,1.0,1.0,1,0,1,1,1
5,545,0.0,0.0,1,1,1,0,0
6,545,1.0,1.0,1,1,1,1,1
1,546,1.0,1.0,1,1,1,1,1
2,546,1.0,1.0,0,1,1,1,1
5,546,1.0,1.0,1,1,0,0,0
6,546,1.0,1.0,1,1,1,1,1
1,547,1.0,1.0,1,1,1,1,1
2,547,0.0,0.0,1,1,1,1,1
5,547,1.0,1.0,1,0,0,0,0
6,547,1.0,1.0,1,1,1,1,1
1,548,1.0,1.0,1,1,1,1,1
2,548,0.0,0.0,1,1,1,1,1
5,548,1.0,1.0,0,0,0,0,1
6,548,1.0,1.0,1,1,1,1,1
1,549,1.0,1.0,1,1,1,1,1
2,549,1.0,1.0,1,1,1,1,0
5,549,1.0,1.0,0,0,0,1,1
6,549,1.0,1.0,1,1,1,1,1
1,550,1.0,1.0,1,1,1,1,1
2,550,1.0,1.0,1,1,1,0,0
5,550,1.0,1.0,0,0,1,1,1
6,550,1.0,1.0,1,1,1,1,1
1,551,1.0,1.0,1,1,1,1,1
2,551,1.0,1.0,1,1,0,0,1
5,551,1.0,1.0,0,1,1,1,1
6,551,1.0,1.0,1,1,1,1,1
1,552,1.0,1.0,1,1,1,1,1
2,552,0.0,0.0,1,0,0,1,1
5,552,0.0,0.0,1,1,1,1,1
6,552,1.0,1.0,1,1,1,1,1
1,553,1.0,1.0,1,1,1,1,1
2,553,0.0,0.0,0,0,1,1,1
5,553,1.0,1.0,1,1,1,1,1
6,553,1.0,1.0,1,1,1,1,1
1,554,1.0,1.0,1,1,1,1,1
2,554,1.0,1.0,0,1,1,1,0
5,554,1.0,1.0,1,1,1,1,0
6,554,1.0,1.0,1,1,1,1,1
1,555,1.0,1.0,1,1,1,1,1
2,555,1.0,1.0,1,1,1,0,0
5,555,1.0,1.0,1,1,1,0,1
6,555,1.0,1.0,1,1,1,1,1
1,556,1.0,1.0,1,1,1,1,1
2,556,0.0,0.0,1,1,0,0,1
5,556,1.0,1.0,1,1,0,1,1
6,556,1.0,1.0,1,1,1,1,1
1,557,0.0,0.0,1,1,1,1,1
2,557,1.0,1.0,1,0,0,1,1
5,557,1.0,1.0,1,0,1,1,1
6,557,1.0,1.0,1,1,1,1,1
1,558,1.0,1.0,1,1,1,1,1
2,558,1.0,1.0,0,0,1,1,0
5,558,1.0,1.0,0,1,1,1,1
6,558,1.0,1.0,1,1,1,1,1
1,559,1.0,1.0,1,1,1,1,0
2,559,1.0,1.0,0,1,1,0,1
5,559,1.0,1.0,1,1,1,1,1
6,559,0.0,0.0,1,1,1,1,1
1,560,0.0,0.0,1,1,1,0,1
2,560,1.0,1.0,1,1,0,1,1
5,560,1.0,1.0,1,1,1,1,1
6,560,1.0,1.0,1,1,1,1,1
1,561,1.0,1.0,1,1,0,1,1
2,561,1.0,1.0,1,0,1,1,1
5,561,1.0,1.0,1,1,1,1,1
6,561,1.0,1.0,1,1,1,1,0
1,562,1.0,1.0,1,0,1,1,0
2,562,1.0,1.0,0,1,1,1,1
5,562,0.0,0.0,1,1,1,1,1
6,562,1.0,1.0,1,1,1,0,1
1,563,0.0,0.0,0,1,1,0,1
2,563,1.0,1.0,1,1,1,1,1
5,563,0.0,0.0,1,1,1,1,1
6,563,1.0,1.0,1,1,0,1,1
1,564,1.0,1.0,1,1,0,1,1
2,564,1.0,1.0,1,1,1,1,1
5,564,0.0,0.0,1,1,1,1,0
6,564,1.0,1.0,1,0,1,1,1
1,565,1.0,1.0,1,0,1,1,0
2,565,1.0,1.0,1,1,1,1,1
5,565,0.0,0.0,1,1,1,0,0
6,565,0.0,0.0,0,1,1,1,1
1,566,1.0,1.0,0,1,1,0,1
2,566,0.0,0.0,1,1,1,1,1
5,566,1.0,1.0,1,1,0,0,0
6,566,1.0,1.0,1,1,1,1,1
1,567,1.0,1.0,1,1,0,1,1
2,567,1.0,1.0,1,1,1,1,1
5,567,1.0,1.0,1,0,0,0,0
6,567,1.0,1.0,1,1,1,1,0
1,568,1.0,1.0,1,0,1,1,1
2,568,1.0,1.0,1,1,1,1,0
5,568,1.0,1.0,0,0,0,0,1
6,568,1.0,1.0,1,1,1,0,1
1,569,0.0,0.0,0,1,1,1,1
2,569,0.0,0.0,1,1,1,0,1
5,569,1.0,1.0,0,0,0,1,1
6,569,1.0,1.0,1,1,0,1,1
1,570,1.0,1.0,1,1,1,1,1
2,570,0.0,0.0,1,1,0,1,1
5,570,0.0,0.0,0,0,1,1,1
6,570,1.0,1.0,1,0,1,1,1
1,571,1.0,1.0,1,1,1,1,0
2,571,1.0,1.0,1,0,1,1,0
5,571,1.0,1.0,0,1,1,1,1
6,571,1.0,1.0,0,1,1,1,1
1,572,1.0,1.0,1,1,1,0,1
2,572,1.0,1.0,0,1,1,0,0
5,572,1.0,1.0,1,1,1,1,0
6,572,1.0,1.0,1,1,1,1,1
1,573,1.0,1.0,1,1,0,1,1
2,573,1.0,1.0,1,1,0,0,1
5,573,1.0,1.0,1,1,1,0,1
6,573,1.0,1.0,1,1,1,1,1
1,574,0.0,0.0,1,0,1,1,1
2,574,1.0,1.0,1,0,0,1,1
5,574,0.0,0.0,1,1,0,1,1
6,574,1.0,1.0,1,1,1,1,1
1,575,1.0,1.0,0,1,1,1,1
2,575,1.0,1.0,0,0,1,1,1
5,575,1.0,1.0,1,0,1,1,1
6,575,1.0,1.0,1,1,1,1,1
1,576,1.0,1.0,1,1,1,1,0
2,576,1.0,1.0,0,1,1,1,1
5,576,1.0,1.0,0,1,1,1,0
6,576,1.0,1.0,1,1,1,1,1
1,577,1.0,1.0,1,1,1,0,1
2,577,0.0,0.0,1,1,1,1,1
5,577,0.0,0.0,1,1,1,0,1
6,577,1.0,1.0,1,1,1,1,1
1,578,1.0,1.0,1,1,0,1,1
2,578,0.0,0.0,1,1,1,1,1
5,578,1.0,1.0,1,1,0,1,1
6,578,1.0,1.0,1,1,1,1,1
1,579,1.0,1.0,1,0,1,1,1
2,579,1.0,1.0,1,1,1,1,0
5,579,1.0,1.0,1,0,1,1,0
6,579,1.0,1.0,1,1,1,1,1
1,580,1.0,1.0,0,1,1,1,1
2,580,1.0,1.0,1,1,1,0,0
5,580,0.0,0.0,0,1,1,0,1
6,580,1.0,1.0,1,1,1,1,1
1,581,0.0,0.0,1,1,1,1,1
2,581,1.0,1.0,1,1,0,0,1
5,581,1.0,1.0,1,1,0,1,1
6,581,1.0,1.0,1,1,1,1,1
1,582,1.0,1.0,1,1,1,1,1
2,582,0.0,0.0,1,0,0,1,1
5,582,1.0,1.0,1,0,1,1,0
6,582,0.0,0.0,1,1,1,1,1
1,583,1.0,1.0,1,1,1,1,0
2,583,0.0,0.0,0,0,1,1,1
5,583,1.0,1.0,0,1,1,0,1
6,583,1.0,1.0,1,1,1,1,1
1,584,1.0,1.0,1,1,1,0,1
2,584,1.0,1.0,0,1,1,1,0
5,584,1.0,1.0,1,1,0,1,1
6,584,1.0,1.0,1,1,1,1,0
1,585,1.0,1.0,1,1,0,1,1
2,585,1.0,1.0,1,1,1,0,0
5,585,1.0,1.0,1,0,1,1,1
6,585,1.0,1.0,1,1,1,0,1
1,586,1.0,1.0,1,0,1,1,1
2,586,1.0,1.0,1,1,0,0,1
5,586,0.0,0.0,0,1,1,1,1
6,586,1.0,1.0,1,1,0,1,1
1,587,1.0,1.0,0,1,1,1,1
2,587,1.0,1.0,1,0,0,1,1
5,587,1.0,1.0,1,1,1,1,1
6,587,1.0,1.0,1,0,1,1,1
1,588,1.0,1.0,1,1,1,1,1
2,588,0.0,0.0,0,0,1,1,1
5,588,1.0,1.0,1,1,1,1,0
6,588,1.0,1.0,0,1,1,1,1
1,589,1.0,1.0,1,1,1,1,1
2,589,0.0,0.0,0,1,1,1,1
5,589,0.0,0.0,1,1,1,0,1
6,589,0.0,0.0,1,1,1,1,1
1,590,1.0,1.0,1,1,1,1,1
2,590,0.0,0.0,1,1,1,1,0
5,590,1.0,1.0,1,1,0,1,1
6,590,1.0,1.0,1,1,1,1,1
1,591,1.0,1.0,1,1,1,1,1
2,591,1.0,1.0,1,1,1,0,0
5,591,1.0,1.0,1,0,1,1,0
6,591,1.0,1.0,1,1,1,1,0
1,592,1.0,1.0,1,1,1,1,1
2,592,1.0,1.0,1,1,0,0,0
5,592,1.0,1.0,0,1,1,0,1
6,592,1.0,1.0,1,1,1,0,1
1,593,1.0,1.0,1,1,1,1,1
2,593,0.0,0.0,1,0,0,0,1
5,593,1.0,1.0,1,1,0,1,1
6,593,1.0,1.0,1,1,0,1,1
1,594,1.0,1.0,1,1,1,1,1
2,594,1.0,1.0,0,0,0,1,1
5,594,1.0,1.0,1,0,1,1,1
6,594,1.0,1.0,1,0,1,1,1
1,595,1.0,1.0,1,1,1,1,1
2,595,0.0,0.0,0,0,1,1,0
5,595,0.0,0.0,0,1,1,1,1
6,595,1.0,1.0,0,1,1,1,1
1,596,1.0,1.0,1,1,1,1,1
2,596,0.0,0.0,0,1,1,0,1
5,596,1.0,1.0,1,1,1,1,1
6,596,1.0,1.0,1,1,1,1,1
1,597,1.0,1.0,1,1,1,1,1
2,597,1.0,1.0,1,1,0,1,0
5,597,0.0,0.0,1,1,1,1,0
6,597,1.0,1.0,1,1,1,1,1
1,598,0.0,0.0,1,1,1,1,1
2,598,0.0,0.0,1,0,1,0,0
5,598,0.0,0.0,1,1,1,0,1
6,598,1.0,1.0,1,1,1,1,1
1,599,,,1,1,1,1,1
2,599,,,0,1,0,0,1
5,599,,,1,1,0,1,0
6,599,,,1,1,1,1,1
1,600,,,1,1,1,1,0
2,600,,,1,0,0,1,0
5,600,,,1,0,1,0,0
6,600,,,1,1,1,1,1
