spatial id,temporal id,Target (normal),Normal target,occurrence t-9,occurrence t-8,occurrence t-7,occurrence t-6,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
5,332,1.0,1.0,0,1,0,0,0,1,1,0,0,0
6,332,1.0,1.0,1,1,1,0,1,1,0,1,1,1
1,333,1.0,1.0,0,1,1,1,1,1,0,1,1,1
2,333,1.0,1.0,1,1,0,1,0,0,0,0,0,1
5,333,1.0,1.0,1,0,0,0,1,1,0,0,0,1
6,333,1.0,1.0,1,1,0,1,1,0,1,1,1,1
1,334,0.0,0.0,1,1,1,1,1,0,1,1,1,1
2,334,0.0,0.0,1,0,1,0,0,0,0,0,1,1
5,334,0.0,0.0,0,0,0,1,1,0,0,0,1,0
6,334,1.0,1.0,1,0,1,1,0,1,1,1,1,1
1,335,1.0,1.0,1,1,1,1,0,1,1,1,1,1
2,335,0.0,0.0,0,1,0,0,0,0,0,1,1,1
5,335,1.0,1.0,0,0,1,1,0,0,0,1,0,1
6,335,1.0,1.0,0,1,1,0,1,1,1,1,1,1
1,336,0.0,0.0,1,1,1,0,1,1,1,1,1,1
2,336,1.0,1.0,1,0,0,0,0,0,1,1,1,1
5,336,1.0,1.0,0,1,1,0,0,0,1,0,1,1
6,336,1.0,1.0,1,1,0,1,1,1,1,1,1,1
1,337,1.0,1.0,1,1,0,1,1,1,1,1,1,1
2,337,0.0,0.0,0,0,0,0,0,1,1,1,1,1
5,337,1.0,1.0,1,1,0,0,0,1,0,1,1,1
6,337,1.0,1.0,1,0,1,1,1,1,1,1,1,1
1,338,1.0,1.0,1,0,1,1,1,1,1,1,1,1
2,338,0.0,0.0,0,0,0,0,1,1,1,1,1,1
5,338,0.0,0.0,1,0,0,0,1,0,1,1,1,1
6,338,0.0,0.0,0,1,1,1,1,1,1,1,1,1
1,339,1.0,1.0,0,1,1,1,1,1,1,1,1,1
2,339,0.0,0.0,0,0,0,1,1,1,1,1,1,1
5,339,1.0,1.0,0,0,0,1,0,1,1,1,1,1
6,339,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,340,1.0,1.0,1,1,1,1,1,1,1,1,1,1
2,340,1.0,1.0,0,0,1,1,1,1,1,1,1,0
5,340,1.0,1.0,0,0,1,0,1,1,1,1,1,0
6,340,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,341,1.0,1.0,1,1,1,1,1,1,1,1,1,1
2,341,1.0,1.0,0,1,1,1,1,1,1,1,0,0
5,341,1.0,1.0,0,1,0,1,1,1,1,1,0,1
6,341,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,342,0.0,0.0,1,1,1,1,1,1,1,1,1,1
2,342,1.0,1.0,1,1,1,1,1,1,1,0,0,1
5,342,1.0,1.0,1,0,1,1,1,1,1,0,1,1
6,342,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,343,1.0,1.0,1,1,1,1,1,1,1,1,1,0
2,343,1.0,1.0,1,1,1,1,1,1,0,0,1,0
5,343,1.0,1.0,0,1,1,1,1,1,0,1,1,0
6,343,0.0,0.0,1,1,1,1,1,1,1,1,1,1
1,344,0.0,0.0,1,1,1,1,1,1,1,1,0,1
2,344,1.0,1.0,1,1,1,1,1,0,0,1,0,0
5,344,0.0,0.0,1,1,1,1,1,0,1,1,0,1
6,344,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,345,1.0,1.0,1,1,1,1,1,1,1,0,1,0
2,345,1.0,1.0,1,1,1,1,0,0,1,0,0,1
5,345,0.0,0.0,1,1,1,1,0,1,1,0,1,1
6,345,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,346,0.0,0.0,1,1,1,1,1,1,0,1,0,1
2,346,0.0,0.0,1,1,1,0,0,1,0,0,1,0
5,346,0.0,0.0,1,1,1,0,1,1,0,1,1,1
6,346,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,347,1.0,1.0,1,1,1,1,1,0,1,0,1,1
2,347,0.0,0.0,1,1,0,0,1,0,0,1,0,0
5,347,0.0,0.0,1,1,0,1,1,0,1,1,1,0
6,347,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,348,0.0,0.0,1,1,1,1,0,1,0,1,1,1
2,348,0.0,0.0,1,0,0,1,0,0,1,0,0,0
5,348,1.0,1.0,1,0,1,1,0,1,1,1,0,1
6,348,1.0,1.0,1,1,1,1,1,1,1,1,0,1
1,349,1.0,1.0,1,1,1,0,1,0,1,1,1,1
2,349,1.0,1.0,0,0,1,0,0,1,0,0,0,1
5,349,0.0,0.0,0,1,1,0,1,1,1,0,1,1
6,349,1.0,1.0,1,1,1,1,1,1,1,0,1,1
1,350,1.0,1.0,1,1,0,1,0,1,1,1,1,1
2,350,1.0,1.0,0,1,0,0,1,0,0,0,1,1
5,350,1.0,1.0,1,1,0,1,1,1,0,1,1,1
6,350,1.0,1.0,1,1,1,1,1,1,0,1,1,1
1,351,0.0,0.0,1,0,1,0,1,1,1,1,1,0
2,351,1.0,1.0,1,0,0,1,0,0,0,1,1,1
5,351,0.0,0.0,1,0,1,1,1,0,1,1,1,1
6,351,1.0,1.0,1,1,1,1,1,0,1,1,1,1
1,352,0.0,0.0,0,1,0,1,1,1,1,1,0,1
2,352,1.0,1.0,0,0,1,0,0,0,1,1,1,1
5,352,1.0,1.0,0,1,1,1,0,1,1,1,1,1
6,352,1.0,1.0,1,1,1,1,0,1,1,1,1,0
1,353,1.0,1.0,1,0,1,1,1,1,1,0,1,0
2,353,1.0,1.0,0,1,0,0,0,1,1,1,1,1
5,353,0.0,0.0,1,1,1,0,1,1,1,1,1,0
6,353,1.0,1.0,1,1,1,0,1,1,1,1,0,1
1,354,1.0,1.0,0,1,1,1,1,1,0,1,0,1
2,354,0.0,0.0,1,0,0,0,1,1,1,1,1,1
5,354,1.0,1.0,1,1,0,1,1,1,1,1,0,0
6,354,1.0,1.0,1,1,0,1,1,1,1,0,1,1
1,355,1.0,1.0,1,1,1,1,1,0,1,0,1,0
2,355,1.0,1.0,0,0,0,1,1,1,1,1,1,0
5,355,1.0,1.0,1,0,1,1,1,1,1,0,0,0
6,355,1.0,1.0,1,0,1,1,1,1,0,1,1,1
1,356,1.0,1.0,1,1,1,1,0,1,0,1,0,1
2,356,0.0,0.0,0,0,1,1,1,1,1,1,0,0
5,356,1.0,1.0,0,1,1,1,1,1,0,0,0,0
6,356,0.0,0.0,0,1,1,1,1,0,1,1,1,1
1,357,1.0,1.0,1,1,1,0,1,0,1,0,1,0
2,357,1.0,1.0,0,1,1,1,1,1,1,0,0,0
5,357,1.0,1.0,1,1,1,1,1,0,0,0,0,1
6,357,1.0,1.0,1,1,1,1,0,1,1,1,1,1
1,358,1.0,1.0,1,1,0,1,0,1,0,1,0,1
2,358,1.0,1.0,1,1,1,1,1,1,0,0,0,1
5,358,1.0,1.0,1,1,1,1,0,0,0,0,1,0
6,358,1.0,1.0,1,1,1,0,1,1,1,1,1,1
1,359,1.0,1.0,1,0,1,0,1,0,1,0,1,1
2,359,1.0,1.0,1,1,1,1,1,0,0,0,1,1
5,359,1.0,1.0,1,1,1,0,0,0,0,1,0,1
6,359,1.0,1.0,1,1,0,1,1,1,1,1,1,1
1,360,1.0,1.0,0,1,0,1,0,1,0,1,1,0
2,360,1.0,1.0,1,1,1,1,0,0,0,1,1,1
5,360,0.0,0.0,1,1,0,0,0,0,1,0,1,0
6,360,1.0,1.0,1,0,1,1,1,1,1,1,1,1
1,361,0.0,0.0,1,0,1,0,1,0,1,1,0,0
2,361,1.0,1.0,1,1,1,0,0,0,1,1,1,1
5,361,1.0,1.0,1,0,0,0,0,1,0,1,0,1
6,361,1.0,1.0,0,1,1,1,1,1,1,1,1,1
1,362,1.0,1.0,0,1,0,1,0,1,1,0,0,1
2,362,0.0,0.0,1,1,0,0,0,1,1,1,1,1
5,362,1.0,1.0,0,0,0,0,1,0,1,0,1,0
6,362,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,363,1.0,1.0,1,0,1,0,1,1,0,0,1,1
2,363,0.0,0.0,1,0,0,0,1,1,1,1,1,0
5,363,0.0,0.0,0,0,0,1,0,1,0,1,0,1
6,363,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,364,1.0,1.0,0,1,0,1,1,0,0,1,1,1
2,364,1.0,1.0,0,0,0,1,1,1,1,1,0,1
5,364,0.0,0.0,0,0,1,0,1,0,1,0,1,1
6,364,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,365,1.0,1.0,1,0,1,1,0,0,1,1,1,1
2,365,1.0,1.0,0,0,1,1,1,1,1,0,1,0
5,365,0.0,0.0,0,1,0,1,0,1,0,1,1,1
6,365,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,366,1.0,1.0,0,1,1,0,0,1,1,1,1,1
2,366,1.0,1.0,0,1,1,1,1,1,0,1,0,1
5,366,1.0,1.0,1,0,1,0,1,0,1,1,1,1
6,366,1.0,1.0,1,1,1,1,1,1,1,1,0,1
1,367,0.0,0.0,1,1,0,0,1,1,1,1,1,1
2,367,1.0,1.0,1,1,1,1,1,0,1,0,1,1
5,367,0.0,0.0,0,1,0,1,0,1,1,1,1,1
6,367,1.0,1.0,1,1,1,1,1,1,1,0,1,1
1,368,0.0,0.0,1,0,0,1,1,1,1,1,1,1
2,368,0.0,0.0,1,1,1,1,0,1,0,1,1,1
5,368,0.0,0.0,1,0,1,0,1,1,1,1,1,1
6,368,1.0,1.0,1,1,1,1,1,1,0,1,1,1
1,369,1.0,1.0,0,0,1,1,1,1,1,1,1,1
2,369,0.0,0.0,1,1,1,0,1,0,1,1,1,1
5,369,1.0,1.0,0,1,0,1,1,1,1,1,1,0
6,369,1.0,1.0,1,1,1,1,1,0,1,1,1,1
1,370,0.0,0.0,0,1,1,1,1,1,1,1,1,0
2,370,0.0,0.0,1,1,0,1,0,1,1,1,1,1
5,370,0.0,0.0,1,0,1,1,1,1,1,1,0,1
6,370,0.0,0.0,1,1,1,1,0,1,1,1,1,1
1,371,1.0,1.0,1,1,1,1,1,1,1,1,0,1
2,371,1.0,1.0,1,0,1,0,1,1,1,1,1,0
5,371,0.0,0.0,0,1,1,1,1,1,1,0,1,1
6,371,1.0,1.0,1,1,1,0,1,1,1,1,1,1
1,372,1.0,1.0,1,1,1,1,1,1,1,0,1,1
2,372,1.0,1.0,0,1,0,1,1,1,1,1,0,0
5,372,0.0,0.0,1,1,1,1,1,1,0,1,1,0
6,372,0.0,0.0,1,1,0,1,1,1,1,1,1,1
1,373,1.0,1.0,1,1,1,1,1,1,0,1,1,1
2,373,1.0,1.0,1,0,1,1,1,1,1,0,0,1
5,373,1.0,1.0,1,1,1,1,1,0,1,1,0,0
6,373,1.0,1.0,1,0,1,1,1,1,1,1,1,1
1,374,1.0,1.0,1,1,1,1,1,0,1,1,1,1
2,374,0.0,0.0,0,1,1,1,1,1,0,0,1,1
5,374,0.0,0.0,1,1,1,1,0,1,1,0,0,0
6,374,1.0,1.0,0,1,1,1,1,1,1,1,1,1
1,375,1.0,1.0,1,1,1,1,0,1,1,1,1,1
2,375,0.0,0.0,1,1,1,1,1,0,0,1,1,1
5,375,0.0,0.0,1,1,1,0,1,1,0,0,0,1
6,375,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,376,1.0,1.0,1,1,1,0,1,1,1,1,1,0
2,376,1.0,1.0,1,1,1,1,0,0,1,1,1,1
5,376,1.0,1.0,1,1,0,1,1,0,0,0,1,0
6,376,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,377,0.0,0.0,1,1,0,1,1,1,1,1,0,0
2,377,1.0,1.0,1,1,1,0,0,1,1,1,1,0
5,377,0.0,0.0,1,0,1,1,0,0,0,1,0,0
6,377,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,378,1.0,1.0,1,0,1,1,1,1,1,0,0,1
2,378,0.0,0.0,1,1,0,0,1,1,1,1,0,0
5,378,1.0,1.0,0,1,1,0,0,0,1,0,0,1
6,378,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,379,1.0,1.0,0,1,1,1,1,1,0,0,1,0
2,379,0.0,0.0,1,0,0,1,1,1,1,0,0,0
5,379,0.0,0.0,1,1,0,0,0,1,0,0,1,0
6,379,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,380,1.0,1.0,1,1,1,1,1,0,0,1,0,1
2,380,0.0,0.0,0,0,1,1,1,1,0,0,0,1
5,380,0.0,0.0,1,0,0,0,1,0,0,1,0,0
6,380,1.0,1.0,1,1,1,1,1,1,1,1,0,1
1,381,1.0,1.0,1,1,1,1,0,0,1,0,1,1
2,381,1.0,1.0,0,1,1,1,1,0,0,0,1,1
5,381,0.0,0.0,0,0,0,1,0,0,1,0,0,0
6,381,1.0,1.0,1,1,1,1,1,1,1,0,1,0
1,382,1.0,1.0,1,1,1,0,0,1,0,1,1,1
2,382,1.0,1.0,1,1,1,1,0,0,0,1,1,1
5,382,0.0,0.0,0,0,1,0,0,1,0,0,0,1
6,382,1.0,1.0,1,1,1,1,1,1,0,1,0,1
1,383,1.0,1.0,1,1,0,0,1,0,1,1,1,1
2,383,1.0,1.0,1,1,1,0,0,0,1,1,1,0
5,383,1.0,1.0,0,1,0,0,1,0,0,0,1,0
6,383,1.0,1.0,1,1,1,1,1,0,1,0,1,1
1,384,1.0,1.0,1,0,0,1,0,1,1,1,1,1
2,384,1.0,1.0,1,1,0,0,0,1,1,1,0,0
5,384,0.0,0.0,1,0,0,1,0,0,0,1,0,0
6,384,0.0,0.0,1,1,1,1,0,1,0,1,1,1
1,385,1.0,1.0,0,0,1,0,1,1,1,1,1,1
2,385,0.0,0.0,1,0,0,0,1,1,1,0,0,1
5,385,1.0,1.0,0,0,1,0,0,0,1,0,0,1
6,385,0.0,0.0,1,1,1,0,1,0,1,1,1,1
1,386,1.0,1.0,0,1,0,1,1,1,1,1,1,0
2,386,1.0,1.0,0,0,0,1,1,1,0,0,1,1
5,386,0.0,0.0,0,1,0,0,0,1,0,0,1,0
6,386,0.0,0.0,1,1,0,1,0,1,1,1,1,1
1,387,1.0,1.0,1,0,1,1,1,1,1,1,0,1
2,387,1.0,1.0,0,0,1,1,1,0,0,1,1,0
5,387,1.0,1.0,1,0,0,0,1,0,0,1,0,1
6,387,0.0,0.0,1,0,1,0,1,1,1,1,1,1
1,388,1.0,1.0,0,1,1,1,1,1,1,0,1,1
2,388,0.0,0.0,0,1,1,1,0,0,1,1,0,0
5,388,1.0,1.0,0,0,0,1,0,0,1,0,1,0
6,388,1.0,1.0,0,1,0,1,1,1,1,1,1,1
1,389,0.0,0.0,1,1,1,1,1,1,0,1,1,1
2,389,1.0,1.0,1,1,1,0,0,1,1,0,0,0
5,389,1.0,1.0,0,0,1,0,0,1,0,1,0,0
6,389,1.0,1.0,1,0,1,1,1,1,1,1,1,1
1,390,1.0,1.0,1,1,1,1,1,0,1,1,1,1
2,390,0.0,0.0,1,1,0,0,1,1,0,0,0,1
5,390,0.0,0.0,0,1,0,0,1,0,1,0,0,0
6,390,1.0,1.0,0,1,1,1,1,1,1,1,1,1
1,391,1.0,1.0,1,1,1,1,0,1,1,1,1,1
2,391,1.0,1.0,1,0,0,1,1,0,0,0,1,1
5,391,1.0,1.0,1,0,0,1,0,1,0,0,0,0
6,391,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,392,1.0,1.0,1,1,1,0,1,1,1,1,1,1
2,392,0.0,0.0,0,0,1,1,0,0,0,1,1,1
5,392,1.0,1.0,0,0,1,0,1,0,0,0,0,1
6,392,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,393,1.0,1.0,1,1,0,1,1,1,1,1,1,1
2,393,0.0,0.0,0,1,1,0,0,0,1,1,1,1
5,393,0.0,0.0,0,1,0,1,0,0,0,0,1,0
6,393,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,394,1.0,1.0,1,0,1,1,1,1,1,1,1,1
2,394,1.0,1.0,1,1,0,0,0,1,1,1,1,0
5,394,1.0,1.0,1,0,1,0,0,0,0,1,0,1
6,394,1.0,1.0,1,1,1,1,1,1,1,1,0,0
1,395,1.0,1.0,0,1,1,1,1,1,1,1,1,1
2,395,0.0,0.0,1,0,0,0,1,1,1,1,0,1
5,395,0.0,0.0,0,1,0,0,0,0,1,0,1,0
6,395,1.0,1.0,1,1,1,1,1,1,1,0,0,0
1,396,0.0,0.0,1,1,1,1,1,1,1,1,1,1
2,396,1.0,1.0,0,0,0,1,1,1,1,0,1,1
5,396,1.0,1.0,1,0,0,0,0,1,0,1,0,1
6,396,1.0,1.0,1,1,1,1,1,1,0,0,0,0
1,397,1.0,1.0,1,1,1,1,1,1,1,1,1,1
2,397,1.0,1.0,0,0,1,1,1,1,0,1,1,0
5,397,1.0,1.0,0,0,0,0,1,0,1,0,1,1
6,397,1.0,1.0,1,1,1,1,1,0,0,0,0,1
1,398,1.0,1.0,1,1,1,1,1,1,1,1,1,0
2,398,1.0,1.0,0,1,1,1,1,0,1,1,0,1
5,398,0.0,0.0,0,0,0,1,0,1,0,1,1,1
6,398,1.0,1.0,1,1,1,1,0,0,0,0,1,1
1,399,0.0,0.0,1,1,1,1,1,1,1,1,0,1
2,399,1.0,1.0,1,1,1,1,0,1,1,0,1,0
5,399,1.0,1.0,0,0,1,0,1,0,1,1,1,0
6,399,0.0,0.0,1,1,1,0,0,0,0,1,1,1
1,400,1.0,1.0,1,1,1,1,1,1,1,0,1,1
2,400,1.0,1.0,1,1,1,0,1,1,0,1,0,1
5,400,1.0,1.0,0,1,0,1,0,1,1,1,0,1
6,400,1.0,1.0,1,1,0,0,0,0,1,1,1,1
1,401,1.0,1.0,1,1,1,1,1,1,0,1,1,1
2,401,0.0,0.0,1,1,0,1,1,0,1,0,1,0
5,401,1.0,1.0,1,0,1,0,1,1,1,0,1,1
6,401,0.0,0.0,1,0,0,0,0,1,1,1,1,1
1,402,1.0,1.0,1,1,1,1,1,0,1,1,1,1
2,402,0.0,0.0,1,0,1,1,0,1,0,1,0,0
5,402,1.0,1.0,0,1,0,1,1,1,0,1,1,0
6,402,1.0,1.0,0,0,0,0,1,1,1,1,1,1
1,403,1.0,1.0,1,1,1,1,0,1,1,1,1,1
2,403,1.0,1.0,0,1,1,0,1,0,1,0,0,1
5,403,0.0,0.0,1,0,1,1,1,0,1,1,0,1
6,403,0.0,0.0,0,0,0,1,1,1,1,1,1,1
1,404,1.0,1.0,1,1,1,0,1,1,1,1,1,1
2,404,1.0,1.0,1,1,0,1,0,1,0,0,1,0
5,404,0.0,0.0,0,1,1,1,0,1,1,0,1,0
6,404,1.0,1.0,0,0,1,1,1,1,1,1,1,1
1,405,1.0,1.0,1,1,0,1,1,1,1,1,1,0
2,405,1.0,1.0,1,0,1,0,1,0,0,1,0,1
5,405,1.0,1.0,1,1,1,0,1,1,0,1,0,1
6,405,1.0,1.0,0,1,1,1,1,1,1,1,1,1
1,406,0.0,0.0,1,0,1,1,1,1,1,1,0,1
2,406,1.0,1.0,0,1,0,1,0,0,1,0,1,1
5,406,0.0,0.0,1,1,0,1,1,0,1,0,1,1
6,406,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,407,0.0,0.0,0,1,1,1,1,1,1,0,1,1
2,407,0.0,0.0,1,0,1,0,0,1,0,1,1,1
5,407,0.0,0.0,1,0,1,1,0,1,0,1,1,0
6,407,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,408,0.0,0.0,1,1,1,1,1,1,0,1,1,0
2,408,1.0,1.0,0,1,0,0,1,0,1,1,1,1
5,408,1.0,1.0,0,1,1,0,1,0,1,1,0,1
6,408,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,409,0.0,0.0,1,1,1,1,1,0,1,1,0,1
2,409,1.0,1.0,1,0,0,1,0,1,1,1,1,1
5,409,1.0,1.0,1,1,0,1,0,1,1,0,1,1
6,409,1.0,1.0,1,1,1,1,1,1,1,1,0,1
1,410,1.0,1.0,1,1,1,1,0,1,1,0,1,1
2,410,0.0,0.0,0,0,1,0,1,1,1,1,1,0
5,410,1.0,1.0,1,0,1,0,1,1,0,1,1,1
6,410,1.0,1.0,1,1,1,1,1,1,1,0,1,0
1,411,1.0,1.0,1,1,1,0,1,1,0,1,1,1
2,411,1.0,1.0,0,1,0,1,1,1,1,1,0,0
5,411,0.0,0.0,0,1,0,1,1,0,1,1,1,1
6,411,1.0,1.0,1,1,1,1,1,1,0,1,0,1
1,412,1.0,1.0,1,1,0,1,1,0,1,1,1,1
2,412,1.0,1.0,1,0,1,1,1,1,1,0,0,1
5,412,1.0,1.0,1,0,1,1,0,1,1,1,1,0
6,412,1.0,1.0,1,1,1,1,1,0,1,0,1,0
1,413,0.0,0.0,1,0,1,1,0,1,1,1,1,1
2,413,1.0,1.0,0,1,1,1,1,1,0,0,1,1
5,413,1.0,1.0,0,1,1,0,1,1,1,1,0,0
6,413,1.0,1.0,1,1,1,1,0,1,0,1,0,1
1,414,1.0,1.0,0,1,1,0,1,1,1,1,1,1
2,414,1.0,1.0,1,1,1,1,1,0,0,1,1,1
5,414,1.0,1.0,1,1,0,1,1,1,1,0,0,1
6,414,1.0,1.0,1,1,1,0,1,0,1,0,1,1
1,415,0.0,0.0,1,1,0,1,1,1,1,1,1,0
2,415,1.0,1.0,1,1,1,1,0,0,1,1,1,1
5,415,1.0,1.0,1,0,1,1,1,1,0,0,1,0
6,415,1.0,1.0,1,1,0,1,0,1,0,1,1,1
1,416,1.0,1.0,1,0,1,1,1,1,1,1,0,0
2,416,0.0,0.0,1,1,1,0,0,1,1,1,1,0
5,416,0.0,0.0,0,1,1,1,1,0,0,1,0,0
6,416,0.0,0.0,1,0,1,0,1,0,1,1,1,1
1,417,1.0,1.0,0,1,1,1,1,1,1,0,0,0
2,417,1.0,1.0,1,1,0,0,1,1,1,1,0,1
5,417,1.0,1.0,1,1,1,1,0,0,1,0,0,1
6,417,1.0,1.0,0,1,0,1,0,1,1,1,1,1
1,418,0.0,0.0,1,1,1,1,1,1,0,0,0,0
2,418,0.0,0.0,1,0,0,1,1,1,1,0,1,1
5,418,0.0,0.0,1,1,1,0,0,1,0,0,1,1
6,418,1.0,1.0,1,0,1,0,1,1,1,1,1,1
1,419,1.0,1.0,1,1,1,1,1,0,0,0,0,1
2,419,1.0,1.0,0,0,1,1,1,1,0,1,1,0
5,419,1.0,1.0,1,1,0,0,1,0,0,1,1,1
6,419,1.0,1.0,0,1,0,1,1,1,1,1,1,1
1,420,1.0,1.0,1,1,1,1,0,0,0,0,1,1
2,420,1.0,1.0,0,1,1,1,1,0,1,1,0,1
5,420,1.0,1.0,1,0,0,1,0,0,1,1,1,0
6,420,0.0,0.0,1,0,1,1,1,1,1,1,1,1
1,421,0.0,0.0,1,1,1,0,0,0,0,1,1,1
2,421,0.0,0.0,1,1,1,1,0,1,1,0,1,1
5,421,1.0,1.0,0,0,1,0,0,1,1,1,0,1
6,421,1.0,1.0,0,1,1,1,1,1,1,1,1,1
1,422,1.0,1.0,1,1,0,0,0,0,1,1,1,0
2,422,1.0,1.0,1,1,1,0,1,1,0,1,1,1
5,422,1.0,1.0,0,1,0,0,1,1,1,0,1,1
6,422,0.0,0.0,1,1,1,1,1,1,1,1,1,1
1,423,0.0,0.0,1,0,0,0,0,1,1,1,0,1
2,423,1.0,1.0,1,1,0,1,1,0,1,1,1,1
5,423,1.0,1.0,1,0,0,1,1,1,0,1,1,1
6,423,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,424,1.0,1.0,0,0,0,0,1,1,1,0,1,0
2,424,1.0,1.0,1,0,1,1,0,1,1,1,1,1
5,424,1.0,1.0,0,0,1,1,1,0,1,1,1,1
6,424,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,425,0.0,0.0,0,0,0,1,1,1,0,1,0,1
2,425,1.0,1.0,0,1,1,0,1,1,1,1,1,0
5,425,1.0,1.0,0,1,1,1,0,1,1,1,1,0
6,425,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,426,1.0,1.0,0,0,1,1,1,0,1,0,1,1
2,426,0.0,0.0,1,1,0,1,1,1,1,1,0,1
5,426,1.0,1.0,1,1,1,0,1,1,1,1,0,1
6,426,0.0,0.0,1,1,1,1,1,1,1,1,0,1
1,427,1.0,1.0,0,1,1,1,0,1,0,1,1,0
2,427,0.0,0.0,1,0,1,1,1,1,1,0,1,0
5,427,1.0,1.0,1,1,0,1,1,1,1,0,1,0
6,427,0.0,0.0,1,1,1,1,1,1,1,0,1,1
1,428,1.0,1.0,1,1,1,0,1,0,1,1,0,1
2,428,1.0,1.0,0,1,1,1,1,1,0,1,0,1
5,428,1.0,1.0,1,0,1,1,1,1,0,1,0,1
6,428,0.0,0.0,1,1,1,1,1,1,0,1,1,1
1,429,1.0,1.0,1,1,0,1,0,1,1,0,1,1
2,429,1.0,1.0,1,1,1,1,1,0,1,0,1,1
5,429,0.0,0.0,0,1,1,1,1,0,1,0,1,1
6,429,1.0,1.0,1,1,1,1,1,0,1,1,1,0
1,430,1.0,1.0,1,0,1,0,1,1,0,1,1,0
2,430,0.0,0.0,1,1,1,1,0,1,0,1,1,0
5,430,1.0,1.0,1,1,1,1,0,1,0,1,1,1
6,430,1.0,1.0,1,1,1,1,0,1,1,1,0,1
1,431,1.0,1.0,0,1,0,1,1,0,1,1,0,1
2,431,1.0,1.0,1,1,1,0,1,0,1,1,0,1
5,431,1.0,1.0,1,1,1,0,1,0,1,1,1,1
6,431,0.0,0.0,1,1,1,0,1,1,1,0,1,0
1,432,1.0,1.0,1,0,1,1,0,1,1,0,1,0
2,432,0.0,0.0,1,1,0,1,0,1,1,0,1,1
5,432,0.0,0.0,1,1,0,1,0,1,1,1,1,1
6,432,1.0,1.0,1,1,0,1,1,1,0,1,0,1
1,433,1.0,1.0,0,1,1,0,1,1,0,1,0,1
2,433,1.0,1.0,1,0,1,0,1,1,0,1,1,1
5,433,1.0,1.0,1,0,1,0,1,1,1,1,1,1
6,433,1.0,1.0,1,0,1,1,1,0,1,0,1,1
1,434,1.0,1.0,1,1,0,1,1,0,1,0,1,0
2,434,1.0,1.0,0,1,0,1,1,0,1,1,1,1
5,434,0.0,0.0,0,1,0,1,1,1,1,1,1,1
6,434,1.0,1.0,0,1,1,1,0,1,0,1,1,1
1,435,1.0,1.0,1,0,1,1,0,1,0,1,0,1
2,435,1.0,1.0,1,0,1,1,0,1,1,1,1,0
5,435,1.0,1.0,1,0,1,1,1,1,1,1,1,1
6,435,1.0,1.0,1,1,1,0,1,0,1,1,1,0
1,436,1.0,1.0,0,1,1,0,1,0,1,0,1,1
2,436,0.0,0.0,0,1,1,0,1,1,1,1,0,0
5,436,1.0,1.0,0,1,1,1,1,1,1,1,1,1
6,436,1.0,1.0,1,1,0,1,0,1,1,1,0,0
1,437,1.0,1.0,1,1,0,1,0,1,0,1,1,1
2,437,0.0,0.0,1,1,0,1,1,1,1,0,0,1
5,437,1.0,1.0,1,1,1,1,1,1,1,1,1,1
6,437,1.0,1.0,1,0,1,0,1,1,1,0,0,0
1,438,1.0,1.0,1,0,1,0,1,0,1,1,1,1
2,438,1.0,1.0,1,0,1,1,1,1,0,0,1,1
5,438,1.0,1.0,1,1,1,1,1,1,1,1,1,0
6,438,1.0,1.0,0,1,0,1,1,1,0,0,0,1
1,439,1.0,1.0,0,1,0,1,0,1,1,1,1,1
2,439,1.0,1.0,0,1,1,1,1,0,0,1,1,0
5,439,0.0,0.0,1,1,1,1,1,1,1,1,0,1
6,439,0.0,0.0,1,0,1,1,1,0,0,0,1,1
1,440,0.0,0.0,1,0,1,0,1,1,1,1,1,1
2,440,1.0,1.0,1,1,1,1,0,0,1,1,0,1
5,440,1.0,1.0,1,1,1,1,1,1,1,0,1,1
6,440,1.0,1.0,0,1,1,1,0,0,0,1,1,0
