spatial id,temporal id,Target (normal),Normal target,occurrence t-6,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
8,183,0.0,0.0,0,0,0,0,0,1,0
9,183,0.0,0.0,0,0,0,0,0,0,0
1,184,1.0,1.0,1,1,0,1,0,1,0
2,184,1.0,1.0,1,1,1,1,1,1,1
3,184,1.0,1.0,0,0,1,0,1,0,0
4,184,0.0,0.0,0,0,1,0,0,0,0
5,184,0.0,0.0,0,0,0,1,1,0,1
6,184,1.0,1.0,1,1,1,1,1,1,1
7,184,0.0,0.0,0,1,0,0,0,0,0
8,184,0.0,0.0,0,0,0,0,1,0,1
9,184,0.0,0.0,0,0,0,0,0,0,0
1,185,1.0,1.0,1,0,1,0,1,0,1
2,185,1.0,1.0,1,1,1,1,1,1,1
3,185,1.0,1.0,0,1,0,1,0,0,0
4,185,0.0,0.0,0,1,0,0,0,0,0
5,185,1.0,1.0,0,0,1,1,0,1,0
6,185,1.0,1.0,1,1,1,1,1,1,1
7,185,1.0,1.0,1,0,0,0,0,0,0
8,185,0.0,0.0,0,0,0,1,0,1,0
9,185,0.0,0.0,0,0,0,0,0,0,1
1,186,1.0,1.0,0,1,0,1,0,1,1
2,186,1.0,1.0,1,1,1,1,1,1,1
3,186,0.0,0.0,1,0,1,0,0,0,0
4,186,0.0,0.0,1,0,0,0,0,0,0
5,186,0.0,0.0,0,1,1,0,1,0,1
6,186,1.0,1.0,1,1,1,1,1,1,1
7,186,1.0,1.0,0,0,0,0,0,0,1
8,186,0.0,0.0,0,0,1,0,1,0,0
9,186,0.0,0.0,0,0,0,0,0,1,0
1,187,1.0,1.0,1,0,1,0,1,1,1
2,187,0.0,0.0,1,1,1,1,1,1,1
3,187,0.0,0.0,0,1,0,0,0,0,1
4,187,0.0,0.0,0,0,0,0,0,0,0
5,187,1.0,1.0,1,1,0,1,0,1,0
6,187,1.0,1.0,1,1,1,1,1,1,1
7,187,1.0,1.0,0,0,0,0,0,1,0
8,187,0.0,0.0,0,1,0,1,0,0,1
9,187,0.0,0.0,0,0,0,0,1,0,0
1,188,1.0,1.0,0,1,0,1,1,1,1
2,188,0.0,0.0,1,1,1,1,1,1,1
3,188,0.0,0.0,1,0,0,0,0,1,0
4,188,1.0,1.0,0,0,0,0,0,0,0
5,188,0.0,0.0,1,0,1,0,1,0,0
6,188,1.0,1.0,1,1,1,1,1,1,1
7,188,0.0,0.0,0,0,0,0,1,0,0
8,188,0.0,0.0,1,0,1,0,0,1,0
9,188,0.0,0.0,0,0,0,1,0,0,0
1,189,1.0,1.0,1,0,1,1,1,1,1
2,189,1.0,1.0,1,1,1,1,1,1,1
3,189,0.0,0.0,0,0,0,0,1,0,0
4,189,1.0,1.0,0,0,0,0,0,0,1
5,189,0.0,0.0,0,1,0,1,0,0,1
6,189,1.0,1.0,1,1,1,1,1,1,1
7,189,1.0,1.0,0,0,0,1,0,0,0
8,189,0.0,0.0,0,1,0,0,1,0,0
9,189,0.0,0.0,0,0,1,0,0,0,0
1,190,1.0,1.0,0,1,1,1,1,1,0
2,190,0.0,0.0,1,1,1,1,1,1,1
3,190,0.0,0.0,0,0,0,1,0,0,0
4,190,0.0,0.0,0,0,0,0,0,1,0
5,190,1.0,1.0,1,0,1,0,0,1,1
6,190,1.0,1.0,1,1,1,1,1,1,1
7,190,0.0,0.0,0,0,1,0,0,0,0
8,190,0.0,0.0,1,0,0,1,0,0,0
9,190,0.0,0.0,0,1,0,0,0,0,0
1,191,1.0,1.0,1,1,1,1,1,0,1
2,191,0.0,0.0,1,1,1,1,1,1,1
3,191,1.0,1.0,0,0,1,0,0,0,1
4,191,1.0,1.0,0,0,0,0,1,0,0
5,191,1.0,1.0,0,1,0,0,1,1,0
6,191,0.0,0.0,1,1,1,1,1,1,1
7,191,0.0,0.0,0,1,0,0,0,0,0
8,191,0.0,0.0,0,0,1,0,0,0,0
9,191,0.0,0.0,1,0,0,0,0,0,0
1,192,1.0,1.0,1,1,1,1,0,1,1
2,192,0.0,0.0,1,1,1,1,1,1,0
3,192,0.0,0.0,0,1,0,0,0,1,0
4,192,0.0,0.0,0,0,0,1,0,0,0
5,192,1.0,1.0,1,0,0,1,1,0,0
6,192,1.0,1.0,1,1,1,1,1,1,1
7,192,0.0,0.0,1,0,0,0,0,0,0
8,192,1.0,1.0,0,1,0,0,0,0,0
9,192,0.0,0.0,0,0,0,0,0,0,0
1,193,1.0,1.0,1,1,1,0,1,1,1
2,193,0.0,0.0,1,1,1,1,1,0,1
3,193,0.0,0.0,1,0,0,0,1,0,1
4,193,0.0,0.0,0,0,1,0,0,0,0
5,193,1.0,1.0,0,0,1,1,0,0,0
6,193,1.0,1.0,1,1,1,1,1,1,1
7,193,0.0,0.0,0,0,0,0,0,0,1
8,193,0.0,0.0,1,0,0,0,0,0,0
9,193,0.0,0.0,0,0,0,0,0,0,1
1,194,1.0,1.0,1,1,0,1,1,1,1
2,194,1.0,1.0,1,1,1,1,0,1,0
3,194,0.0,0.0,0,0,0,1,0,1,0
4,194,0.0,0.0,0,1,0,0,0,0,0
5,194,1.0,1.0,0,1,1,0,0,0,0
6,194,1.0,1.0,1,1,1,1,1,1,1
7,194,0.0,0.0,0,0,0,0,0,1,0
8,194,0.0,0.0,0,0,0,0,0,0,0
9,194,0.0,0.0,0,0,0,0,0,1,0
1,195,1.0,1.0,1,0,1,1,1,1,1
2,195,1.0,1.0,1,1,1,0,1,0,1
3,195,0.0,0.0,0,0,1,0,1,0,1
4,195,0.0,0.0,1,0,0,0,0,0,0
5,195,1.0,1.0,1,1,0,0,0,0,0
6,195,1.0,1.0,1,1,1,1,1,1,1
7,195,0.0,0.0,0,0,0,0,1,0,0
8,195,1.0,1.0,0,0,0,0,0,0,0
9,195,0.0,0.0,0,0,0,0,1,0,0
1,196,1.0,1.0,0,1,1,1,1,1,1
2,196,0.0,0.0,1,1,0,1,0,1,1
3,196,0.0,0.0,0,1,0,1,0,1,1
4,196,1.0,1.0,0,0,0,0,0,0,0
5,196,0.0,0.0,1,0,0,0,0,0,1
6,196,0.0,0.0,1,1,1,1,1,1,1
7,196,0.0,0.0,0,0,0,1,0,0,1
8,196,0.0,0.0,0,0,0,0,0,0,0
9,196,1.0,1.0,0,0,0,1,0,0,0
1,197,0.0,0.0,1,1,1,1,1,1,1
2,197,0.0,0.0,1,0,1,0,1,1,1
3,197,1.0,1.0,1,0,1,0,1,1,0
4,197,1.0,1.0,0,0,0,0,0,0,0
5,197,0.0,0.0,0,0,0,0,0,1,0
6,197,1.0,1.0,1,1,1,1,1,1,1
7,197,1.0,1.0,0,0,1,0,0,1,1
8,197,0.0,0.0,0,0,0,0,0,0,0
9,197,0.0,0.0,0,0,1,0,0,0,0
1,198,1.0,1.0,1,1,1,1,1,1,1
2,198,1.0,1.0,0,1,0,1,1,1,0
3,198,1.0,1.0,0,1,0,1,1,0,0
4,198,1.0,1.0,0,0,0,0,0,0,0
5,198,0.0,0.0,0,0,0,0,1,0,1
6,198,1.0,1.0,1,1,1,1,1,1,1
7,198,0.0,0.0,0,1,0,0,1,1,1
8,198,0.0,0.0,0,0,0,0,0,0,0
9,198,0.0,0.0,0,1,0,0,0,0,0
1,199,1.0,1.0,1,1,1,1,1,1,1
2,199,1.0,1.0,1,0,1,1,1,0,0
3,199,1.0,1.0,1,0,1,1,0,0,0
4,199,0.0,0.0,0,0,0,0,0,0,1
5,199,0.0,0.0,0,0,0,1,0,1,0
6,199,1.0,1.0,1,1,1,1,1,1,1
7,199,0.0,0.0,1,0,0,1,1,1,0
8,199,0.0,0.0,0,0,0,0,0,0,0
9,199,0.0,0.0,1,0,0,0,0,0,0
1,200,0.0,0.0,1,1,1,1,1,1,1
2,200,1.0,1.0,0,1,1,1,0,0,1
3,200,0.0,0.0,0,1,1,0,0,0,0
4,200,0.0,0.0,0,0,0,0,0,1,1
5,200,0.0,0.0,0,0,1,0,1,0,0
6,200,1.0,1.0,1,1,1,1,1,1,1
7,200,0.0,0.0,0,0,1,1,1,0,1
8,200,0.0,0.0,0,0,0,0,0,0,0
9,200,0.0,0.0,0,0,0,0,0,0,0
1,201,0.0,0.0,1,1,1,1,1,1,1
2,201,1.0,1.0,1,1,1,0,0,1,0
3,201,1.0,1.0,1,1,0,0,0,0,0
4,201,1.0,1.0,0,0,0,0,1,1,0
5,201,0.0,0.0,0,1,0,1,0,0,1
6,201,1.0,1.0,1,1,1,1,1,1,1
7,201,0.0,0.0,0,1,1,1,0,1,0
8,201,0.0,0.0,0,0,0,0,0,0,0
9,201,0.0,0.0,0,0,0,0,0,0,0
1,202,1.0,1.0,1,1,1,1,1,1,1
2,202,0.0,0.0,1,1,0,0,1,0,0
3,202,0.0,0.0,1,0,0,0,0,0,1
4,202,0.0,0.0,0,0,0,1,1,0,1
5,202,1.0,1.0,1,0,1,0,0,1,1
6,202,0.0,0.0,1,1,1,1,1,1,0
7,202,0.0,0.0,1,1,1,0,1,0,0
8,202,0.0,0.0,0,0,0,0,0,0,0
9,202,0.0,0.0,0,0,0,0,0,0,0
1,203,1.0,1.0,1,1,1,1,1,1,1
2,203,0.0,0.0,1,0,0,1,0,0,0
3,203,1.0,1.0,0,0,0,0,0,1,0
4,203,0.0,0.0,0,0,1,1,0,1,0
5,203,1.0,1.0,0,1,0,0,1,1,1
6,203,0.0,0.0,1,1,1,1,1,0,1
7,203,0.0,0.0,1,1,0,1,0,0,0
8,203,0.0,0.0,0,0,0,0,0,0,1
9,203,0.0,0.0,0,0,0,0,0,0,0
1,204,1.0,1.0,1,1,1,1,1,1,1
2,204,1.0,1.0,0,0,1,0,0,0,0
3,204,0.0,0.0,0,0,0,0,1,0,0
4,204,0.0,0.0,0,1,1,0,1,0,0
5,204,1.0,1.0,1,0,0,1,1,1,1
6,204,1.0,1.0,1,1,1,1,0,1,1
7,204,0.0,0.0,1,0,1,0,0,0,0
8,204,0.0,0.0,0,0,0,0,0,1,0
9,204,0.0,0.0,0,0,0,0,0,0,0
1,205,0.0,0.0,1,1,1,1,1,1,1
2,205,1.0,1.0,0,1,0,0,0,0,1
3,205,1.0,1.0,0,0,0,1,0,0,0
4,205,1.0,1.0,1,1,0,1,0,0,0
5,205,0.0,0.0,0,0,1,1,1,1,1
6,205,1.0,1.0,1,1,1,0,1,1,1
7,205,0.0,0.0,0,1,0,0,0,0,0
8,205,0.0,0.0,0,0,0,0,1,0,0
9,205,0.0,0.0,0,0,0,0,0,0,0
1,206,1.0,1.0,1,1,1,1,1,1,1
2,206,1.0,1.0,1,0,0,0,0,1,1
3,206,0.0,0.0,0,0,1,0,0,0,0
4,206,0.0,0.0,1,0,1,0,0,0,0
5,206,0.0,0.0,0,1,1,1,1,1,1
6,206,1.0,1.0,1,1,0,1,1,1,1
7,206,1.0,1.0,1,0,0,0,0,0,0
8,206,0.0,0.0,0,0,0,1,0,0,1
9,206,0.0,0.0,0,0,0,0,0,0,0
1,207,1.0,1.0,1,1,1,1,1,1,1
2,207,1.0,1.0,0,0,0,0,1,1,0
3,207,1.0,1.0,0,1,0,0,0,0,0
4,207,0.0,0.0,0,1,0,0,0,0,1
5,207,0.0,0.0,1,1,1,1,1,1,0
6,207,1.0,1.0,1,0,1,1,1,1,0
7,207,1.0,1.0,0,0,0,0,0,0,0
8,207,0.0,0.0,0,0,1,0,0,1,0
9,207,0.0,0.0,0,0,0,0,0,0,1
1,208,0.0,0.0,1,1,1,1,1,1,0
2,208,1.0,1.0,0,0,0,1,1,0,0
3,208,1.0,1.0,1,0,0,0,0,0,1
4,208,1.0,1.0,1,0,0,0,0,1,1
5,208,0.0,0.0,1,1,1,1,1,0,0
6,208,1.0,1.0,0,1,1,1,1,0,1
7,208,0.0,0.0,0,0,0,0,0,0,1
8,208,0.0,0.0,0,1,0,0,1,0,0
9,208,0.0,0.0,0,0,0,0,0,1,0
1,209,1.0,1.0,1,1,1,1,1,0,1
2,209,1.0,1.0,0,0,1,1,0,0,1
3,209,0.0,0.0,0,0,0,0,0,1,1
4,209,0.0,0.0,0,0,0,0,1,1,1
5,209,1.0,1.0,1,1,1,1,0,0,0
6,209,1.0,1.0,1,1,1,1,0,1,1
7,209,0.0,0.0,0,0,0,0,0,1,0
8,209,0.0,0.0,1,0,0,1,0,0,0
9,209,0.0,0.0,0,0,0,0,1,0,0
1,210,1.0,1.0,1,1,1,1,0,1,1
2,210,1.0,1.0,0,1,1,0,0,1,1
3,210,1.0,1.0,0,0,0,0,1,1,1
4,210,0.0,0.0,0,0,0,1,1,1,0
5,210,1.0,1.0,1,1,1,0,0,0,0
6,210,1.0,1.0,1,1,1,0,1,1,1
7,210,0.0,0.0,0,0,0,0,1,0,0
8,210,0.0,0.0,0,0,1,0,0,0,0
9,210,0.0,0.0,0,0,0,1,0,0,0
1,211,0.0,0.0,1,1,1,0,1,1,0
2,211,1.0,1.0,1,1,0,0,1,1,1
3,211,0.0,0.0,0,0,0,1,1,1,0
4,211,0.0,0.0,0,0,1,1,1,0,0
5,211,1.0,1.0,1,1,0,0,0,0,0
6,211,0.0,0.0,1,1,0,1,1,1,1
7,211,0.0,0.0,0,0,0,1,0,0,0
8,211,0.0,0.0,0,1,0,0,0,0,0
9,211,1.0,1.0,0,0,1,0,0,0,0
1,212,1.0,1.0,1,1,0,1,1,0,0
2,212,1.0,1.0,1,0,0,1,1,1,1
3,212,0.0,0.0,0,0,1,1,1,0,1
4,212,1.0,1.0,0,1,1,1,0,0,1
5,212,0.0,0.0,1,0,0,0,0,0,0
6,212,1.0,1.0,1,0,1,1,1,1,1
7,212,1.0,1.0,0,0,1,0,0,0,0
8,212,0.0,0.0,1,0,0,0,0,0,0
9,212,0.0,0.0,0,1,0,0,0,0,0
1,213,0.0,0.0,1,0,1,1,0,0,1
2,213,1.0,1.0,0,0,1,1,1,1,0
3,213,1.0,1.0,0,1,1,1,0,1,0
4,213,0.0,0.0,1,1,1,0,0,1,0
5,213,1.0,1.0,0,0,0,0,0,0,1
6,213,0.0,0.0,0,1,1,1,1,1,0
7,213,1.0,1.0,0,1,0,0,0,0,0
8,213,0.0,0.0,0,0,0,0,0,0,0
9,213,0.0,0.0,1,0,0,0,0,0,0
1,214,1.0,1.0,0,1,1,0,0,1,1
2,214,1.0,1.0,0,1,1,1,1,0,0
3,214,0.0,0.0,1,1,1,0,1,0,1
4,214,0.0,0.0,1,1,0,0,1,0,0
5,214,1.0,1.0,0,0,0,0,0,1,1
6,214,1.0,1.0,1,1,1,1,1,0,0
7,214,0.0,0.0,1,0,0,0,0,0,0
8,214,1.0,1.0,0,0,0,0,0,0,0
9,214,0.0,0.0,0,0,0,0,0,0,0
1,215,1.0,1.0,1,1,0,0,1,1,1
2,215,1.0,1.0,1,1,1,1,0,0,1
3,215,0.0,0.0,1,1,0,1,0,1,0
4,215,0.0,0.0,1,0,0,1,0,0,0
5,215,1.0,1.0,0,0,0,0,1,1,1
6,215,1.0,1.0,1,1,1,1,0,0,1
7,215,0.0,0.0,0,0,0,0,0,0,0
8,215,0.0,0.0,0,0,0,0,0,0,0
9,215,0.0,0.0,0,0,0,0,0,0,0
1,216,1.0,1.0,1,0,0,1,1,1,0
2,216,0.0,0.0,1,1,1,0,0,1,1
3,216,0.0,0.0,1,0,1,0,1,0,1
4,216,1.0,1.0,0,0,1,0,0,0,1
5,216,1.0,1.0,0,0,0,1,1,1,0
6,216,1.0,1.0,1,1,1,0,0,1,1
7,216,0.0,0.0,0,0,0,0,0,0,0
8,216,0.0,0.0,0,0,0,0,0,0,0
9,216,0.0,0.0,0,0,0,0,0,0,0
1,217,1.0,1.0,0,0,1,1,1,0,1
2,217,0.0,0.0,1,1,0,0,1,1,1
3,217,1.0,1.0,0,1,0,1,0,1,0
4,217,0.0,0.0,0,1,0,0,0,1,0
5,217,0.0,0.0,0,0,1,1,1,0,0
6,217,1.0,1.0,1,1,0,0,1,1,1
7,217,0.0,0.0,0,0,0,0,0,0,1
8,217,0.0,0.0,0,0,0,0,0,0,0
9,217,0.0,0.0,0,0,0,0,0,0,0
1,218,1.0,1.0,0,1,1,1,0,1,1
2,218,1.0,1.0,1,0,0,1,1,1,1
3,218,1.0,1.0,1,0,1,0,1,0,1
4,218,0.0,0.0,1,0,0,0,1,0,0
5,218,1.0,1.0,0,1,1,1,0,0,0
6,218,1.0,1.0,1,0,0,1,1,1,1
7,218,1.0,1.0,0,0,0,0,0,1,1
8,218,0.0,0.0,0,0,0,0,0,0,0
9,218,0.0,0.0,0,0,0,0,0,0,0
1,219,0.0,0.0,1,1,1,0,1,1,0
2,219,1.0,1.0,0,0,1,1,1,1,1
3,219,0.0,0.0,0,1,0,1,0,1,1
4,219,0.0,0.0,0,0,0,1,0,0,1
5,219,0.0,0.0,1,1,1,0,0,0,0
6,219,1.0,1.0,0,0,1,1,1,1,1
7,219,0.0,0.0,0,0,0,0,1,1,0
8,219,1.0,1.0,0,0,0,0,0,0,0
9,219,0.0,0.0,0,0,0,0,0,0,0
1,220,1.0,1.0,1,1,0,1,1,0,1
2,220,1.0,1.0,0,1,1,1,1,1,1
3,220,1.0,1.0,1,0,1,0,1,1,0
4,220,0.0,0.0,0,0,1,0,0,1,0
5,220,1.0,1.0,1,1,0,0,0,0,1
6,220,1.0,1.0,0,1,1,1,1,1,1
7,220,0.0,0.0,0,0,0,1,1,0,0
8,220,0.0,0.0,0,0,0,0,0,0,0
9,220,0.0,0.0,0,0,0,0,0,0,0
1,221,1.0,1.0,1,0,1,1,0,1,1
2,221,1.0,1.0,1,1,1,1,1,1,1
3,221,1.0,1.0,0,1,0,1,1,0,1
4,221,0.0,0.0,0,1,0,0,1,0,0
5,221,0.0,0.0,1,0,0,0,0,1,1
6,221,1.0,1.0,1,1,1,1,1,1,1
7,221,0.0,0.0,0,0,1,1,0,0,0
8,221,0.0,0.0,0,0,0,0,0,0,0
9,221,0.0,0.0,0,0,0,0,0,0,0
1,222,1.0,1.0,0,1,1,0,1,1,0
2,222,1.0,1.0,1,1,1,1,1,1,1
3,222,1.0,1.0,1,0,1,1,0,1,0
4,222,0.0,0.0,1,0,0,1,0,0,0
5,222,0.0,0.0,0,0,0,0,1,1,1
6,222,1.0,1.0,1,1,1,1,1,1,0
7,222,0.0,0.0,0,1,1,0,0,0,0
8,222,0.0,0.0,0,0,0,0,0,0,0
9,222,0.0,0.0,0,0,0,0,0,0,1
1,223,1.0,1.0,1,1,0,1,1,0,1
2,223,1.0,1.0,1,1,1,1,1,1,1
3,223,0.0,0.0,0,1,1,0,1,0,0
4,223,0.0,0.0,0,0,1,0,0,0,1
5,223,0.0,0.0,0,0,0,1,1,1,0
6,223,1.0,1.0,1,1,1,1,1,0,1
7,223,0.0,0.0,1,1,0,0,0,0,1
8,223,0.0,0.0,0,0,0,0,0,0,0
9,223,0.0,0.0,0,0,0,0,0,1,0
1,224,1.0,1.0,1,0,1,1,0,1,0
2,224,1.0,1.0,1,1,1,1,1,1,1
3,224,0.0,0.0,1,1,0,1,0,0,1
4,224,0.0,0.0,0,1,0,0,0,1,0
5,224,1.0,1.0,0,0,1,1,1,0,1
6,224,1.0,1.0,1,1,1,1,0,1,0
7,224,0.0,0.0,1,0,0,0,0,1,1
8,224,0.0,0.0,0,0,0,0,0,0,0
9,224,0.0,0.0,0,0,0,0,1,0,0
1,225,1.0,1.0,0,1,1,0,1,0,1
2,225,1.0,1.0,1,1,1,1,1,1,1
3,225,0.0,0.0,1,0,1,0,0,1,0
4,225,0.0,0.0,1,0,0,0,1,0,0
5,225,1.0,1.0,0,1,1,1,0,1,1
6,225,0.0,0.0,1,1,1,0,1,0,1
7,225,0.0,0.0,0,0,0,0,1,1,0
8,225,0.0,0.0,0,0,0,0,0,0,1
9,225,0.0,0.0,0,0,0,1,0,0,0
1,226,1.0,1.0,1,1,0,1,0,1,1
2,226,1.0,1.0,1,1,1,1,1,1,1
3,226,0.0,0.0,0,1,0,0,1,0,0
4,226,1.0,1.0,0,0,0,1,0,0,0
5,226,0.0,0.0,1,1,1,0,1,1,1
6,226,1.0,1.0,1,1,0,1,0,1,1
7,226,0.0,0.0,0,0,0,1,1,0,0
8,226,1.0,1.0,0,0,0,0,0,1,0
9,226,0.0,0.0,0,0,1,0,0,0,0
1,227,1.0,1.0,1,0,1,0,1,1,1
2,227,1.0,1.0,1,1,1,1,1,1,0
3,227,0.0,0.0,1,0,0,1,0,0,0
4,227,0.0,0.0,0,0,1,0,0,0,1
5,227,0.0,0.0,1,1,0,1,1,1,1
6,227,1.0,1.0,1,0,1,0,1,1,1
7,227,0.0,0.0,0,0,1,1,0,0,0
8,227,0.0,0.0,0,0,0,0,1,0,0
9,227,0.0,0.0,0,1,0,0,0,0,0
1,228,1.0,1.0,0,1,0,1,1,1,1
2,228,1.0,1.0,1,1,1,1,1,0,0
3,228,0.0,0.0,0,0,1,0,0,0,1
4,228,1.0,1.0,0,1,0,0,0,1,0
5,228,1.0,1.0,1,0,1,1,1,1,0
6,228,1.0,1.0,0,1,0,1,1,1,1
7,228,0.0,0.0,0,1,1,0,0,0,0
8,228,0.0,0.0,0,0,0,1,0,0,0
9,228,0.0,0.0,1,0,0,0,0,0,0
1,229,0.0,0.0,1,0,1,1,1,1,1
2,229,1.0,1.0,1,1,1,1,0,0,1
3,229,0.0,0.0,0,1,0,0,0,1,1
4,229,1.0,1.0,1,0,0,0,1,0,0
5,229,1.0,1.0,0,1,1,1,1,0,1
6,229,1.0,1.0,1,0,1,1,1,1,1
7,229,0.0,0.0,1,1,0,0,0,0,1
8,229,0.0,0.0,0,0,1,0,0,0,0
9,229,0.0,0.0,0,0,0,0,0,0,0
1,230,1.0,1.0,0,1,1,1,1,1,0
2,230,0.0,0.0,1,1,1,0,0,1,1
3,230,0.0,0.0,1,0,0,0,1,1,0
4,230,0.0,0.0,0,0,0,1,0,0,0
5,230,1.0,1.0,1,1,1,1,0,1,0
6,230,1.0,1.0,0,1,1,1,1,1,1
7,230,0.0,0.0,1,0,0,0,0,1,0
8,230,0.0,0.0,0,1,0,0,0,0,1
9,230,0.0,0.0,0,0,0,0,0,0,0
1,231,1.0,1.0,1,1,1,1,1,0,1
2,231,1.0,1.0,1,1,0,0,1,1,1
3,231,0.0,0.0,0,0,0,1,1,0,1
4,231,0.0,0.0,0,0,1,0,0,0,0
5,231,1.0,1.0,1,1,1,0,1,0,1
6,231,1.0,1.0,1,1,1,1,1,1,1
7,231,0.0,0.0,0,0,0,0,1,0,0
8,231,1.0,1.0,1,0,0,0,0,1,0
9,231,0.0,0.0,0,0,0,0,0,0,0
1,232,1.0,1.0,1,1,1,1,0,1,1
2,232,0.0,0.0,1,0,0,1,1,1,1
3,232,0.0,0.0,0,0,1,1,0,1,1
4,232,0.0,0.0,0,1,0,0,0,0,0
5,232,1.0,1.0,1,1,0,1,0,1,0
6,232,1.0,1.0,1,1,1,1,1,1,1
7,232,0.0,0.0,0,0,0,1,0,0,0
8,232,0.0,0.0,0,0,0,0,1,0,0
9,232,0.0,0.0,0,0,0,0,0,0,0
1,233,1.0,1.0,1,1,1,0,1,1,1
2,233,1.0,1.0,0,0,1,1,1,1,1
3,233,1.0,1.0,0,1,1,0,1,1,1
4,233,0.0,0.0,1,0,0,0,0,0,0
5,233,1.0,1.0,1,0,1,0,1,0,0
6,233,1.0,1.0,1,1,1,1,1,1,1
7,233,0.0,0.0,0,0,1,0,0,0,0
8,233,0.0,0.0,0,0,0,1,0,0,0
9,233,0.0,0.0,0,0,0,0,0,0,0
1,234,1.0,1.0,1,1,0,1,1,1,1
2,234,1.0,1.0,0,1,1,1,1,1,1
3,234,0.0,0.0,1,1,0,1,1,1,0
4,234,1.0,1.0,0,0,0,0,0,0,0
5,234,0.0,0.0,0,1,0,1,0,0,0
6,234,1.0,1.0,1,1,1,1,1,1,1
7,234,1.0,1.0,0,1,0,0,0,0,0
8,234,0.0,0.0,0,0,1,0,0,0,0
9,234,0.0,0.0,0,0,0,0,0,0,0
1,235,1.0,1.0,1,0,1,1,1,1,1
2,235,1.0,1.0,1,1,1,1,1,1,1
3,235,0.0,0.0,1,0,1,1,1,0,0
4,235,0.0,0.0,0,0,0,0,0,0,0
5,235,0.0,0.0,1,0,1,0,0,0,1
6,235,1.0,1.0,1,1,1,1,1,1,1
7,235,0.0,0.0,1,0,0,0,0,0,0
8,235,0.0,0.0,0,1,0,0,0,0,0
9,235,0.0,0.0,0,0,0,0,0,0,0
1,236,0.0,0.0,0,1,1,1,1,1,1
2,236,1.0,1.0,1,1,1,1,1,1,1
3,236,1.0,1.0,0,1,1,1,0,0,0
4,236,0.0,0.0,0,0,0,0,0,0,0
5,236,0.0,0.0,0,1,0,0,0,1,1
6,236,1.0,1.0,1,1,1,1,1,1,0
7,236,0.0,0.0,0,0,0,0,0,0,0
8,236,0.0,0.0,1,0,0,0,0,0,0
9,236,0.0,0.0,0,0,0,0,0,0,0
1,237,1.0,1.0,1,1,1,1,1,1,1
2,237,1.0,1.0,1,1,1,1,1,1,1
3,237,1.0,1.0,1,1,1,0,0,0,0
4,237,0.0,0.0,0,0,0,0,0,0,1
5,237,1.0,1.0,1,0,0,0,1,1,0
6,237,1.0,1.0,1,1,1,1,1,0,1
7,237,0.0,0.0,0,0,0,0,0,0,0
8,237,0.0,0.0,0,0,0,0,0,0,1
9,237,0.0,0.0,0,0,0,0,0,0,0
1,238,0.0,0.0,1,1,1,1,1,1,1
2,238,1.0,1.0,1,1,1,1,1,1,1
3,238,0.0,0.0,1,1,0,0,0,0,0
4,238,1.0,1.0,0,0,0,0,0,1,0
5,238,0.0,0.0,0,0,0,1,1,0,0
6,238,1.0,1.0,1,1,1,1,0,1,1
7,238,0.0,0.0,0,0,0,0,0,0,0
8,238,0.0,0.0,0,0,0,0,0,1,0
9,238,1.0,1.0,0,0,0,0,0,0,0
1,239,1.0,1.0,1,1,1,1,1,1,1
2,239,1.0,1.0,1,1,1,1,1,1,1
3,239,0.0,0.0,1,0,0,0,0,0,0
4,239,0.0,0.0,0,0,0,0,1,0,1
5,239,0.0,0.0,0,0,1,1,0,0,1
6,239,1.0,1.0,1,1,1,0,1,1,1
7,239,0.0,0.0,0,0,0,0,0,0,0
8,239,0.0,0.0,0,0,0,0,1,0,0
9,239,0.0,0.0,0,0,0,0,0,0,0
1,240,1.0,1.0,1,1,1,1,1,1,0
2,240,1.0,1.0,1,1,1,1,1,1,1
3,240,1.0,1.0,0,0,0,0,0,0,0
4,240,0.0,0.0,0,0,0,1,0,1,1
5,240,0.0,0.0,0,1,1,0,0,1,1
6,240,1.0,1.0,1,1,0,1,1,1,1
7,240,1.0,1.0,0,0,0,0,0,0,0
8,240,0.0,0.0,0,0,0,1,0,0,0
9,240,1.0,1.0,0,0,0,0,0,0,0
1,241,1.0,1.0,1,1,1,1,1,0,1
2,241,1.0,1.0,1,1,1,1,1,1,0
3,241,0.0,0.0,0,0,0,0,0,0,0
4,241,1.0,1.0,0,0,1,0,1,1,0
5,241,1.0,1.0,1,1,0,0,1,1,1
6,241,1.0,1.0,1,0,1,1,1,1,1
7,241,0.0,0.0,0,0,0,0,0,0,0
8,241,0.0,0.0,0,0,1,0,0,0,0
9,241,1.0,1.0,0,0,0,0,0,0,0
1,242,1.0,1.0,1,1,1,1,0,1,1
2,242,1.0,1.0,1,1,1,1,1,0,1
3,242,0.0,0.0,0,0,0,0,0,0,0
4,242,0.0,0.0,0,1,0,1,1,0,0
5,242,0.0,0.0,1,0,0,1,1,1,1
6,242,1.0,1.0,0,1,1,1,1,1,1
7,242,0.0,0.0,0,0,0,0,0,0,0
8,242,1.0,1.0,0,1,0,0,0,0,1
9,242,0.0,0.0,0,0,0,0,0,0,0
1,243,0.0,0.0,1,1,1,0,1,1,1
2,243,1.0,1.0,1,1,1,1,0,1,0
